,sell_price,rent_price,net_area,gross_area,effi_ratio,layout,orit,upd_dt,ttl_flt,prop_val,rpy_prd,inc_reqr,addr,latitude,longitude
4810,6.8,,509.0,673.0,76.0,2.0,,2019-05-18,1618.0,6800000.0,30,38078.0, 33 YUEN LONG KAU HUI ROAD,22.4482733,114.0338216
4811,4.98,,401.0,515.0,78.0,,,2019-05-18,3500.0,4980000.0,30,27887.0, 9 KAM YING ROAD,22.4226181,114.2360098
4812,7.3,,681.0,832.0,82.0,,,2019-05-18,1068.0,7300000.0,30,40878.0, 38 CASTLE PEAK ROAD SHAM TSENG,22.3668841,114.0591838
4813,7.8,,333.0,453.0,74.0,1.0,Northwest,2019-05-18,63.0,7800000.0,30,43678.0, 464-464D DES VOEUX ROAD WEST,22.2881863,114.1479476
4814,40.0,,867.0,1176.0,74.0,3.0,East,2019-05-09,1054.0,40001000.0,30,186662.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
4815,7.3,,565.0,749.0,75.0,2.0,East,2019-05-13,1664.0,7300000.0,30,40878.0, 1 KIN TUNG ROAD,22.293035500000002,113.9494805
4816,28.0,,910.0,1112.0,82.0,3.0,,2019-05-18,496.0,28000000.0,30,130660.0, 1 KING'S ROAD,22.282249899999997,114.191786739649
4817,6.8,,291.0,424.0,69.0,2.0,,2019-04-13,96.0,6800000.0,30,38078.0, 5-7 MERCURY STREET,22.2858377,114.192126
4818,9.1,,470.0,550.0,85.0,2.0,North,2019-02-18,572.0,9100000.0,30,46664.0," 22-36 PATERSON STREET, 25-29 GREAT GEORGE STREET",,
4819,120.0,,1805.0,2522.0,72.0,3.0,North,2019-05-12,105.0,120000000.0,30,559971.0, 2 BOWEN ROAD,22.2743774,114.1599742
4820,13.8,,1037.0,1615.0,64.0,,,2019-04-21,58.0,13800000.0,30,64397.0, 83 SAN TAM ROAD,22.452999600000002,114.0509114
4821,23.8,,922.0,1272.0,72.0,2.0,Southeast,2019-05-08,609.0,23800000.0,30,111061.0, 1 HARBOUR ROAD,50.704299400000004,-3.0617945
4822,14.0,,693.0,,,,,2019-05-08,326.0,14000000.0,30,65330.0, 19 CHI SHIN STREET,22.3047085,114.2569414
4823,11.8,,758.0,1000.0,76.0,,,2019-03-11,1777.0,11800000.0,30,55064.0, 8 SHEK KOK ROAD,22.297849499999998,114.273905125391
4824,5.0,,195.0,298.0,65.0,,,2019-05-17,103.0,5000000.0,30,27999.0, 8 PAK KUNG STREET,22.3114573,114.18658505893
4825,6.5,,429.0,,,2.0,West,2019-04-09,1129.0,6500000.0,30,36398.0, 38 YUEN LONG ON NING ROAD,22.445954999999998,114.0225629
4826,16.0,,400.0,530.0,75.0,1.0,East,2019-05-17,1054.0,16000000.0,30,74663.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
4827,7.5,,614.0,770.0,80.0,3.0,,2019-05-05,2389.0,7500000.0,30,41998.0," 18,44 CASTLE PEAK ROAD TSING LUNG TAU, 8 LUNG TANG ROAD",,
4828,12.0,,314.0,,,1.0,,2019-05-18,166.0,12000000.0,30,55997.0, 38 WESTERN STREET,22.2862042,114.1407895
4829,10.0,,646.0,,,,,2019-05-14,1129.0,10000000.0,30,46664.0, 38 YUEN LONG ON NING ROAD,22.445954999999998,114.0225629
4830,5.78,,482.0,566.0,85.0,,,2019-03-31,2010.0,5780000.0,30,32366.0, 8 KING TUNG STREET,22.3409657,114.2093831
4831,8.3,,710.0,957.0,74.0,3.0,North,2019-05-16,1552.0,8300000.0,30,46478.0, 2 KIN TUNG ROAD,22.293035500000002,113.9494805
4832,17.0,,746.0,890.0,84.0,3.0,West,2019-05-19,494.0,17000000.0,30,79329.0, 8 ROBINSON ROAD,22.28196,114.14774
4833,22.8,,816.0,1117.0,73.0,2.0,Northwest,2019-05-14,1829.0,22800000.0,30,106395.0, 8 HOI FAI ROAD,22.3217806,114.1576887
4834,8.8,,696.0,,,3.0,,2019-05-12,1620.0,8800000.0,30,46664.0, 68 KUNG UM ROAD,22.4388815,114.0257915
4835,6.0,,460.0,609.0,76.0,2.0,Southeast,2019-03-10,1618.0,6000000.0,30,33598.0, 33 YUEN LONG KAU HUI ROAD,22.4482733,114.0338216
4836,13.59,,990.0,,,3.0,,2019-05-14,1419.0,13590000.0,30,63417.0," 1 YING HONG STREET, 1-5 YING TUNG STREET",,
4837,6.8,,376.0,445.0,84.0,2.0,,2019-05-04,148.0,6800000.0,30,38078.0," 177-179 WAN CHAI ROAD, 51 CROSS LANE",,
4838,13.5,,901.0,1169.0,77.0,1.0,,2019-04-30,3345.0,13500000.0,30,62997.0, 33 CASTLE PEAK ROAD SHAM TSENG,22.3666646,114.0602809
4839,7.4,,515.0,669.0,77.0,,,2019-05-19,3345.0,7400000.0,30,41438.0, 33 CASTLE PEAK ROAD SHAM TSENG,22.3666646,114.0602809
4840,38.0,,1127.0,1469.0,77.0,3.0,West,2019-05-18,1288.0,38000000.0,30,177324.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
4841,5.99,,434.0,588.0,74.0,2.0,Southeast,2019-04-05,2580.0,5990000.0,30,33542.0, 11 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
4842,16.5,,532.0,,,2.0,West,2019-05-18,1050.0,16500000.0,30,76996.0, 28 SHAM MONG ROAD,22.3184078,114.1605607
4843,6.75,,630.0,811.0,78.0,6.0,Northeast,2019-05-13,3968.0,6750000.0,30,37798.0, 2 TIN LUNG ROAD,22.45898455,114.005823857471
4844,4.22,,363.0,479.0,76.0,,Southeast,2019-04-23,708.0,4220000.0,30,23631.0, 11 SHEK PAI TAU ROAD,22.400841600000003,113.9680185
4845,19.7,,859.0,1075.0,80.0,3.0,Northwest,2019-05-18,302.0,19700000.0,30,91929.0, 33 KING'S PARK RISE,22.3112478,114.1745494
4846,9.27,,653.0,827.0,79.0,,,2019-04-03,1124.0,9270000.0,30,46664.0, 8 YUK TAI STREET,22.4114015,114.2221689
4847,9.0,,474.0,,,,,2019-05-17,911.0,9000000.0,30,46664.0, 83 TUEN MUN HEUNG SZE WUI ROAD,22.3958081,113.974076675649
4848,10.0,,508.0,660.0,77.0,2.0,,2019-05-04,981.0,10000000.0,30,46664.0, 8 CHE KUNG MIU ROAD,22.3738081,114.184734038836
4849,6.5,,368.0,500.0,74.0,2.0,,2019-02-14,40.0,6500000.0,30,36398.0,,22.2793278,
4850,7.6,,439.0,617.0,71.0,2.0,Northwest,2019-05-13,1760.0,7600000.0,30,42558.0, 8 FUK LEE STREET,22.3244323,114.1607266
4851,6.8,,484.0,,,2.0,,2019-05-19,932.0,6800000.0,30,38078.0, 7 YING HONG STREET,22.29636575,113.951197151105
4852,5.9,,422.0,505.0,84.0,2.0,West,2019-05-16,1540.0,5900000.0,30,33038.0, 11 SHUM WAN ROAD,22.242563,114.1652729
4853,9.0,,505.0,692.0,73.0,1.0,North,2019-05-18,5728.0,9000000.0,30,46664.0, 88 O KING ROAD,22.3010314,114.2514214
4854,70.0,,,,,2.0,South,2019-05-10,1122.0,70000000.0,30,326650.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
4855,7.3,,386.0,560.0,69.0,2.0,Southeast,2019-05-07,1760.0,7300000.0,30,40878.0, 8 FUK LEE STREET,22.3244323,114.1607266
4856,7.65,,617.0,816.0,76.0,3.0,Southeast,2019-05-17,1618.0,7650000.0,30,42838.0, 33 YUEN LONG KAU HUI ROAD,22.4482733,114.0338216
4857,17.0,,1204.0,,,4.0,,2019-05-04,132.0,17000000.0,30,79329.0, 33-35 Chatham Road South,22.3057112,114.1782832
4858,70.0,,,,,2.0,South,2019-05-18,1122.0,70000000.0,30,326650.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
4859,5.9,,520.0,679.0,77.0,2.0,West,2019-04-16,424.0,5900000.0,30,33038.0, 99 TAI TONG ROAD,22.4435562,114.0287774
4860,200.0,,2110.0,2765.0,76.0,3.0,South,2019-05-18,1122.0,200001000.0,30,933290.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
4861,200.0,,2110.0,2768.0,76.0,3.0,South,2019-05-18,1122.0,200000000.0,30,933285.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
4862,7.8,,541.0,711.0,76.0,2.0,,2019-05-18,2169.0,7800000.0,30,43678.0, 599 SAI SHA ROAD,22.4164228,114.2254689
4863,6.98,,340.0,500.0,68.0,2.0,,2019-02-10,20.0,6980000.0,30,39086.0, 2-3 TRIANGLE STREET,22.2766684,114.1744852
4864,4.0,,294.0,480.0,61.0,,,2019-05-16,170.0,4000000.0,30,22399.0, 9-31 TAI PEI SQUARE,22.3709684,114.1163304
4865,15.8,,343.0,403.0,85.0,2.0,East,2019-05-18,380.0,15800000.0,30,73730.0," 19-31 YEE WO STREET, 2-8 SUGAR STREET",,
4866,45.0,,2216.0,3240.0,68.0,3.0,South,2019-05-13,286.0,45000000.0,30,209989.0, 1 HUNG LAM DRIVE,22.43608685,114.188183451469
4867,9.35,,347.0,347.0,100.0,1.0,Southeast,2019-05-16,173.0,9350000.0,30,46664.0, 8 WAI YIN PATH,22.3125675,114.1854717
4868,7.3,,427.0,632.0,68.0,2.0,Northeast,2019-04-26,83.0,7300000.0,30,40878.0, 287-293 SAI YEUNG CHOI STREET NORTH,22.3264845,114.1685304
4869,17.0,,786.0,884.0,89.0,2.0,South,2019-05-12,32.0,17000000.0,30,79329.0, 19-25 VILLAGE TERRACE,22.2672,114.183338
4870,8.5,,461.0,,,,,2019-05-18,372.0,8500000.0,30,46664.0, 9 CHI SHIN STREET,22.3047085,114.2569414
4871,19.5,,744.0,904.0,82.0,2.0,Northwest,2019-05-13,146.0,19500000.0,30,90995.0, 52 LYTTELTON ROAD,22.28329,114.1415
4872,6.8,,466.0,535.0,87.0,2.0,East,2019-05-18,1120.0,6800000.0,30,38078.0, 180 POK FU LAM ROAD,22.276936300000003,114.1303209
4873,6.0,,426.0,,,,,2019-05-10,1129.0,6000000.0,30,33598.0, 38 YUEN LONG ON NING ROAD,22.445954999999998,114.0225629
4874,8.5,,460.0,760.0,61.0,2.0,,2019-05-16,22.0,8500000.0,30,46664.0, 67 POK FU LAM ROAD,22.276936300000003,114.1303209
4875,268.0,,3436.0,4307.0,80.0,4.0,,2019-04-29,5.0,268000000.0,30,1250602.0,,22.2793278,
4876,125.0,,2626.0,3400.0,77.0,,,2019-05-15,25.0,125000000.0,30,583303.0, 1 Robinson Road,22.27703685,114.154009745947
4877,4.59,,306.0,,,,,2019-05-13,523.0,4600000.0,30,25759.0, 11 TAK YIP STREET,22.4514579,114.0308011
4878,20.9,,688.0,,,2.0,North,2019-05-10,576.0,20900000.0,30,97528.0, 8 WUI CHEUNG ROAD,22.30526925,114.166677722034
4879,10.0,,323.0,403.0,80.0,,North,2019-05-18,740.0,10000000.0,30,46664.0, 1 YAU CHEUNG ROAD,22.3088233,114.1664056
4880,24.0,,1352.0,1787.0,76.0,3.0,,2019-05-17,482.0,24000000.0,30,111994.0, 5 FO CHUN ROAD,22.4317126,114.2033784
4881,24.0,,1713.0,2471.0,69.0,4.0,North,2019-05-13,424.0,24000000.0,30,111994.0," Wo Shang Wai, Yuen Long",,
4882,5.9,,513.0,652.0,79.0,3.0,Southwest,2019-05-18,2200.0,5900000.0,30,33038.0, 33 SAN WAN ROAD,22.502666899999998,114.126803
4883,31.5,,1400.0,1680.0,83.0,3.0,,2019-04-24,80.0,31500000.0,30,146992.0, 32-40 VILLAGE ROAD,22.267837,114.184785
4884,9.19,,412.0,,,1.0,,2019-04-03,293.0,9200000.0,30,46664.0, 38 NELSON STREET,52.478348200000006,-0.926356287606063
4885,18.48,,857.0,962.0,89.0,3.0,,2019-05-14,360.0,18480000.0,30,86236.0, 6 DRAGON TERRACE,22.2811514,114.1928304
4886,7.69,,582.0,737.0,79.0,3.0,,2019-05-17,1456.0,7690000.0,30,43062.0, 11 LAI KONG STREET,22.348067699999998,114.1303633
4887,9.0,,552.0,691.0,80.0,2.0,,2019-04-25,39.0,9000000.0,30,46664.0,,22.2793278,
4888,6.0,,622.0,700.0,89.0,3.0,North,2019-05-17,84.0,6000000.0,30,33598.0,,22.2793278,
4889,4.2,,316.0,397.0,80.0,,,2019-05-18,136.0,4200000.0,30,23519.0, 6 TSING HOI CIRCUIT,22.3869254,113.979656638461
4890,7.0,,598.0,,,,,2019-05-19,1620.0,7000000.0,30,39198.0, 68 KUNG UM ROAD,22.4388815,114.0257915
4891,7.69,,582.0,737.0,79.0,3.0,Southwest,2019-05-17,1456.0,7690000.0,30,43062.0, 11 LAI KONG STREET,22.348067699999998,114.1303633
4892,78.0,,1084.0,1442.0,75.0,3.0,South,2019-05-18,1122.0,78001000.0,30,363986.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
4893,35.0,,1136.0,1480.0,77.0,4.0,Southeast,2019-05-18,1288.0,35000000.0,30,163325.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
4894,6.5,,543.0,,,,,2019-05-19,988.0,6500000.0,30,36398.0," 18 TSING LUK STREET, TSING YI",,
4895,5.09,,383.0,,,,,2019-05-14,,5100000.0,30,28559.0,,22.2793278,
4896,3.1,,376.0,,,,,2019-05-09,5876.0,3100000.0,30,17359.0, 69 CHE KUNG MIU ROAD,22.3718016,114.1792489
4897,15.0,,764.0,979.0,78.0,3.0,Southeast,2019-05-16,1375.0,15000000.0,30,69996.0, 28 LOK KING STREET,22.3941987,114.1978431
4898,9.8,,781.0,1000.0,78.0,3.0,North,2019-05-18,2569.0,9800000.0,30,46664.0, 8 PAK LAI ROAD,22.3542201,114.0620042
4899,12.8,,616.0,,,,,2019-04-17,1128.0,12800000.0,30,59730.0, 9 LONG YAT ROAD,22.4461747,114.0361918
4900,4.09,,385.0,498.0,77.0,2.0,,2019-05-17,2652.0,4100000.0,30,22959.0, 3 LEUNG WAN STREET,22.4063698,113.9688251
4901,6.1,,512.0,669.0,77.0,2.0,South,2019-03-23,2569.0,6100000.0,30,34158.0, 8 PAK LAI ROAD,22.3542201,114.0620042
4902,5.0,,333.0,403.0,83.0,1.0,,2019-05-19,528.0,5000000.0,30,27999.0, 2 ON CHEE ROAD,22.4529333,114.1661951
4903,41.6,,1002.0,,,3.0,,2019-05-18,576.0,41600000.0,30,194123.0, 8 WUI CHEUNG ROAD,22.30526925,114.166677722034
4904,6.5,,375.0,482.0,78.0,2.0,,2019-05-15,4896.0,6500000.0,30,36398.0, 77 NGAU TAU KOK ROAD,22.3144587,114.2233052
4905,53.5,,1062.0,1443.0,74.0,3.0,South,2019-05-17,1122.0,53500000.0,30,249654.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
4906,42.0,,721.0,998.0,72.0,,,2019-05-10,82.0,42000000.0,30,195990.0, 11 MAY ROAD,22.2735312,114.1561688
4907,5.3,,372.0,486.0,77.0,1.0,North,2019-05-02,2569.0,5300000.0,30,29678.0, 8 PAK LAI ROAD,22.3542201,114.0620042
4908,32.0,,1030.0,1383.0,74.0,3.0,Northwest,2019-05-19,100.0,32000000.0,30,149326.0, 5 HATTON ROAD,22.2730307,114.1392292
4909,29.0,,897.0,1344.0,67.0,3.0,Southeast,2019-05-11,1782.0,29000000.0,30,135326.0, 38 SAN MA TAU STREET,22.3180585,114.1929539
4910,4.09,,335.0,440.0,76.0,2.0,Southeast,2019-05-19,672.0,4100000.0,30,22959.0, 4-8 KING FUNG PATH,22.4028579,113.9790747
4911,8.19,,482.0,626.0,77.0,,,2019-05-18,1080.0,8200000.0,30,45918.0, 83 TUEN MUN HEUNG SZE WUI ROAD,22.3958081,113.974076675649
4912,6.0,,468.0,,,1.0,,2019-05-15,1620.0,6000000.0,30,33598.0, 68 KUNG UM ROAD,22.4388815,114.0257915
4913,6.95,,254.0,376.0,68.0,1.0,Southeast,2019-05-02,57.0,6950000.0,30,38918.0, 1-19 MCGREGOR STREET,22.2748981,114.1731103
4914,4.5,,554.0,710.0,78.0,3.0,,2019-05-17,1400.0,4500000.0,30,25199.0, 1 KAM YING ROAD,22.4230169,114.2366159
4915,13.7,,841.0,1134.0,74.0,4.0,Southeast,2019-05-16,53.0,13700000.0,30,63930.0, 28 TAI PO ROAD,22.3334224,114.1632767
4916,20.0,,623.0,829.0,75.0,1.0,East,2019-05-06,609.0,20000000.0,30,93329.0, 1 HARBOUR ROAD,50.704299400000004,-3.0617945
4917,17.8,,1337.0,1735.0,77.0,3.0,Southwest,2019-05-19,126.0,17800000.0,30,83062.0, 369 TAI PO ROAD,22.3334224,114.1632767
4918,7.8,,778.0,1023.0,76.0,4.0,Northwest,2019-03-07,208.0,7800000.0,30,43678.0, 99 TAI TONG ROAD,22.4435562,114.0287774
4919,8.8,,466.0,657.0,71.0,2.0,North,2019-05-19,800.0,8800000.0,30,46664.0, 9 SHAM SHING ROAD,22.3337033,114.147805
4920,22.0,,1466.0,1926.0,76.0,4.0,Southwest,2019-04-28,508.0,22000000.0,30,102661.0, 23 ON CHUN STREET,22.42817445,114.23676015
4921,4.28,,376.0,,,,,2019-05-10,4414.0,4280000.0,30,23967.0, 68 SIU LEK YUEN ROAD,22.38241185,114.217395294163
4922,5.3,,448.0,586.0,76.0,2.0,,2019-05-06,3472.0,5300000.0,30,29678.0, 1 TIN WU ROAD,22.4521749,114.0016309
4923,120.0,,2836.0,3300.0,86.0,3.0,South,2019-03-30,21.0,120000000.0,30,559971.0,,22.2793278,
4924,19.0,,968.0,1200.0,81.0,3.0,West,2019-05-17,20.0,19000000.0,30,88662.0,,22.2793278,
4925,9.8,,618.0,832.0,74.0,3.0,,2019-05-16,4760.0,9800000.0,30,46664.0, 18 ON LUK STREET,22.4234819,114.2331845
4926,19.8,,488.0,678.0,72.0,,,2019-05-19,262.0,19800000.0,30,92395.0, 8 MINDEN AVENUE,22.2968175,114.1746278
4927,200.0,,1942.0,2589.0,75.0,4.0,Southwest,2019-05-18,825.0,200000000.0,30,933285.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
4928,6.8,,548.0,721.0,76.0,2.0,Northwest,2019-05-10,175.0,6800000.0,30,38078.0," 1,8 PING CHUK LANE",22.441228600000002,114.006908
4929,5.3,,211.0,392.0,54.0,,,2019-05-19,48.0,5300000.0,30,29678.0, 8 High Street,22.284793,114.1459054
4930,15.5,,509.0,783.0,65.0,1.0,West,2019-05-18,988.0,15501000.0,30,72334.0, 188 CANTON ROAD,22.321643899999998,114.1666295
4931,8.27,,436.0,576.0,76.0,2.0,Southwest,2019-05-16,1472.0,8280000.0,30,46366.0, 9 TONG CHUN STREET,22.3108781,114.2600446
4932,6.8,,393.0,525.0,75.0,2.0,East,2019-05-17,2200.0,6800000.0,30,38078.0, 8 YUEN LUNG STREET,22.442700600000002,114.0357349
4933,9.5,,519.0,,,,,2019-04-30,1128.0,9500000.0,30,46664.0, 9 LONG YAT ROAD,22.4461747,114.0361918
4934,10.0,,440.0,507.0,87.0,2.0,,2019-05-17,160.0,10000000.0,30,46664.0, 12 BROADCAST DRIVE,22.3423694,114.1819538
4935,8.8,,682.0,,,,,2019-05-17,973.0,8800000.0,30,46664.0, 33 LAI PING ROAD,22.411178699999997,114.2095081
4936,13.0,,702.0,876.0,80.0,2.0,,2019-05-19,33.0,13000000.0,30,60664.0, 2 COMFORT TERRACE,22.2870725,114.1936058
4937,39.0,,1136.0,,,3.0,,2019-05-14,358.0,39000000.0,30,181991.0, 18A TIN HAU TEMPLE ROAD,22.2884181,114.2027404
4938,28.0,,875.0,,,,Northwest,2019-04-28,56.0,28000000.0,30,130660.0, 8 LA SALLE ROAD,22.332151500000002,114.1816995
4939,26.0,,856.0,1176.0,73.0,3.0,Northwest,2019-04-29,237.0,26000000.0,30,121327.0, 1 WAN CHAI ROAD,22.2783726,114.1806846
4940,14.0,,609.0,836.0,73.0,3.0,East,2019-05-13,522.0,14000000.0,30,65330.0, 38 CHERRY STREET,22.3180449,114.1621529
4941,228.0,,3235.0,3554.0,91.0,4.0,East,2019-04-30,13.0,228000000.0,30,1063945.0,,22.2793278,
4942,35.0,,1005.0,1420.0,71.0,3.0,Northwest,2019-05-10,70.0,35000000.0,30,163325.0, 10 TAI HANG ROAD,22.2637962,114.1851611
4943,7.6,,547.0,670.0,82.0,3.0,Southwest,2019-05-11,1520.0,7600000.0,30,42558.0, 7-19 TSING LUK STREET,22.354689999999998,114.1068753
4944,7.2,,483.0,,,,Southwest,2019-05-15,911.0,7200000.0,30,40318.0, 83 TUEN MUN HEUNG SZE WUI ROAD,22.3958081,113.974076675649
4945,8.5,,482.0,647.0,74.0,2.0,Northwest,2019-05-18,1890.0,8500000.0,30,46664.0, 9 YUEN LUNG STREET,22.4444208,114.0370964
4946,6.1,,526.0,692.0,76.0,,East,2019-05-20,734.0,6100000.0,30,34158.0, 600 CASTLE PEAK ROAD HUNG SHUI KIU,22.4366052,114.0018483
4947,8.6,,670.0,893.0,75.0,2.0,North,2019-05-17,,8600000.0,30,46664.0, 100 BROADWAY,22.33466135,114.141477002489
4948,13.5,,686.0,856.0,80.0,3.0,,2019-05-18,9812.0,13500000.0,30,62997.0, 18A SOUTH HORIZON DRIVE,22.243262899999998,114.148493229945
4949,16.8,,755.0,987.0,76.0,3.0,South,2019-05-19,88.0,16800000.0,30,78396.0, 2 CALDECOTT ROAD,22.3445927,114.1499844
4950,6.2,,460.0,609.0,76.0,2.0,North,2019-05-15,1618.0,6200000.0,30,34718.0, 33 YUEN LONG KAU HUI ROAD,22.4482733,114.0338216
4951,15.5,,690.0,956.0,72.0,3.0,,2019-05-19,75.0,15500000.0,30,72330.0, 98 JAVA ROAD,22.2919756,114.1986144
4952,26.0,,976.0,1225.0,80.0,3.0,Southwest,2019-05-15,396.0,26000000.0,30,121327.0, 25 TAI HANG DRIVE,22.274448,114.19446
4953,7.9,,620.0,803.0,77.0,3.0,Northeast,2019-05-11,764.0,7900000.0,30,44238.0, 38 MA SIK ROAD,22.5004229,114.1344963
4954,14.5,,1085.0,1350.0,80.0,3.0,,2019-04-01,30.0,14500000.0,30,67663.0, 1 RAZOR HILL ROAD,22.3402466,114.2474834
4955,6.5,,427.0,659.0,65.0,2.0,Southeast,2019-05-07,928.0,6500000.0,30,36398.0, 3-9 SHA TIN CENTRE STREET,22.378791699999997,114.1868692
4956,56.0,,1035.0,1277.0,81.0,4.0,North,2019-05-12,120.0,56000000.0,30,261320.0, 40 CLOUD VIEW ROAD,22.2855544,114.1952046
4957,7.0,,639.0,780.0,82.0,3.0,,2019-05-16,856.0,7000000.0,30,39198.0, 362-388 CASTLE PEAK ROAD CASTLE PEAK BAY,,
4958,13.0,,515.0,676.0,76.0,2.0,Northeast,2019-05-17,740.0,13000000.0,30,60664.0, 1 YAU CHEUNG ROAD,22.3088233,114.1664056
4959,7.4,,292.0,,,1.0,,2019-05-13,106.0,7400000.0,30,41438.0, 100 HILL ROAD,22.2863186,114.1353325
4960,12.0,,546.0,742.0,74.0,2.0,Southeast,2019-05-18,1829.0,12000000.0,30,55997.0, 8 HOI FAI ROAD,22.3217806,114.1576887
4961,5.52,,450.0,599.0,75.0,2.0,,2019-05-07,1576.0,5525000.0,30,30938.0, 8 FUK HANG TSUEN ROAD,22.4163223,113.9901001
4962,16.0,,600.0,950.0,63.0,1.0,North,2019-05-16,25.0,16000000.0,30,74663.0, 4 WOODLANDS TERRACE,22.282127399999997,114.1504973
4963,43.0,,1104.0,1524.0,72.0,3.0,East,2019-04-21,604.0,43000000.0,30,200656.0, 1 BEACON HILL ROAD,43.7536876,-79.5872671
4964,4.68,,203.0,,,,South,2019-05-19,448.0,4680000.0,30,26207.0, 11 LI TAK STREET,22.3209169,114.1619414
4965,16.3,,827.0,1034.0,80.0,3.0,Northeast,2019-05-19,741.0,16300000.0,30,76063.0, 8 LAGUNA VERDE AVENUE,22.308282300000002,114.1921318
4966,28.0,,1904.0,2720.0,70.0,4.0,,2019-04-23,253.0,28000000.0,30,130660.0, 338 FAN KAM ROAD,22.4967478,114.122197
4967,19.5,,1038.0,1300.0,80.0,3.0,,2019-05-16,3500.0,19500000.0,30,90995.0, 33 TSING KING ROAD,22.3602724,114.1032529
4968,5.38,,355.0,457.0,78.0,,,2019-05-17,3024.0,5380000.0,30,30126.0," PHASE 1Ã¯Â¼Å¡, 73-85 TSUEN KING CIRCUIT, , PHASE 2Ã¯Â¼Å¡, 76-84 TSUEN KING CIRCUIT",,
4969,9.19,,592.0,694.0,85.0,3.0,North,2019-05-05,3908.0,9190000.0,30,46664.0," 8 HOI TING ROAD, MONG KOK",,
4970,12.0,,659.0,830.0,79.0,,East,2019-05-11,3500.0,12000000.0,30,55997.0, 33 TSING KING ROAD,22.3602724,114.1032529
4971,5.38,,283.0,411.0,69.0,,,2019-05-18,176.0,5380000.0,30,30126.0,,22.2793278,
4972,13.0,,685.0,890.0,77.0,2.0,,2019-04-19,1890.0,13000000.0,30,60664.0, 9 YUEN LUNG STREET,22.4444208,114.0370964
4973,17.8,,1334.0,1686.0,79.0,,,2019-05-11,780.0,17800000.0,30,83062.0, 1 YING HO ROAD,22.4420071,114.0546624
4974,6.2,,467.0,568.0,82.0,2.0,,2019-05-08,1331.0,6200000.0,30,34718.0, 50 CHUN WAH ROAD,22.32251545,114.220580974769
4975,7.28,,559.0,,,2.0,South,2019-05-19,1620.0,7280000.0,30,40766.0, 68 KUNG UM ROAD,22.4388815,114.0257915
4976,31.0,,1294.0,1488.0,87.0,2.0,East,2019-05-18,9.0,31000000.0,30,144659.0," 1 DIANTHUS ROAD, 3 TAT CHEE AVENUE",,
4977,4.3,,300.0,404.0,74.0,,,2019-05-17,160.0,4300000.0,30,24079.0, 18 FUNG KAM STREET,22.442426,114.033736617944
4978,6.3,,434.0,506.0,86.0,2.0,,2019-05-13,152.0,6300000.0,30,35278.0, 5F FUNG CHEUNG ROAD,22.4431897,114.0322768
4979,5.7,,592.0,692.0,86.0,3.0,Northeast,2019-04-09,3966.0,5700000.0,30,31918.0, 1 TONG MING STREET,22.311005899999998,114.2600992
4980,198.0,,3914.0,4868.0,80.0,5.0,Northeast,2019-05-15,21.0,198000000.0,30,923953.0, 12 CARMEL ROAD,22.2218215,114.2079152
4981,4.45,,324.0,456.0,71.0,,Northeast,2019-03-30,336.0,4450000.0,30,24919.0, 3 FUNG YAU STREET SOUTH,22.44202695,114.033879095015
4982,11.0,,400.0,510.0,78.0,,South,2019-05-15,740.0,11000000.0,30,51331.0, 1 YAU CHEUNG ROAD,22.3088233,114.1664056
4983,105.0,,3122.0,3897.0,80.0,5.0,West,2019-05-15,139.0,105000000.0,30,489975.0, 88 WONG MA KOK ROAD,22.2182729,114.2133953
4984,34.5,,1010.0,1341.0,75.0,3.0,Northeast,2019-05-13,100.0,34500000.0,30,160992.0, 5 HATTON ROAD,22.2730307,114.1392292
4985,12.8,,1073.0,2098.0,51.0,4.0,Southeast,2019-04-23,9.0,12800000.0,30,59730.0, 165 TSING SHAN TSUEN,22.389183600000003,113.9641631
4986,12.5,,1014.0,1534.0,66.0,,South,2019-05-19,980.0,12500000.0,30,58330.0, WO SHANG WAI,22.3078898,114.2261665
4987,6.9,,630.0,811.0,78.0,3.0,Northwest,2019-05-18,3968.0,6900000.0,30,38638.0, 2 TIN LUNG ROAD,22.45898455,114.005823857471
4988,11.3,,550.0,744.0,74.0,2.0,Southwest,2019-04-27,1829.0,11300000.0,30,52731.0, 8 HOI FAI ROAD,22.3217806,114.1576887
4989,8.0,,658.0,868.0,76.0,3.0,Southeast,2019-04-05,1618.0,8000000.0,30,44798.0, 33 YUEN LONG KAU HUI ROAD,22.4482733,114.0338216
4990,21.0,,811.0,1139.0,71.0,3.0,,2019-05-19,47.0,21000000.0,30,97995.0, 6D-6E BABINGTON PATH,22.282362600000003,114.1415552
